objectid,parentid,title,subject,display_template,format,object_location,image_small,image_thumb,image_alt_text,description,object_thumb,object_location,reference_url
"object_2094_3","object_2094","","","image","image/jpg","/objects/dscn3718.jpg","/objects/small/dscn3718_sm.jpg","/objects/thumbs/dscn3718_th.jpg","image containing object_2094","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3718_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3718.jpg","http://localhost:4000/shadowfigures/items/object_2094.html#object_2094_3"
"object_2094_4","object_2094","","","image","image/jpg","/objects/dscn0462.jpg","/objects/small/dscn0462_sm.jpg","/objects/thumbs/dscn0462_th.jpg","image containing object_2094","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0462_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0462.jpg","http://localhost:4000/shadowfigures/items/object_2094.html#object_2094_4"
"object_2094_5","object_2094","","","image","image/jpg","/objects/dscn4317.jpg","/objects/small/dscn4317_sm.jpg","/objects/thumbs/dscn4317_th.jpg","image containing object_2094","","http://localhost:4000/shadowfigures/objects/thumbs/dscn4317_th.jpg","http://localhost:4000/shadowfigures/objects/dscn4317.jpg","http://localhost:4000/shadowfigures/items/object_2094.html#object_2094_5"
"object_2095","","Dragon robe male","Male body","compound_object","","","","/objects/thumbs/dscn0462_th.jpg","","Dragon robe male. Imperial dragon robe, red. Dragon 1/2 faces are both spotted blue; pale green wing with cut pink decorations; blue jade belt; decoration of edge of cut natural chrysanthemum prongs. Platform shoes. 3 rods.","http://localhost:4000/shadowfigures/objects/thumbs/dscn0462_th.jpg","","http://localhost:4000/shadowfigures/items/object_2095.html"
"object_2095_0","object_2095","","","image","image/jpg","/objects/dscn0462.jpg","/objects/small/dscn0462_sm.jpg","/objects/thumbs/dscn0462_th.jpg","image containing object_2095","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0462_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0462.jpg","http://localhost:4000/shadowfigures/items/object_2095.html#object_2095_0"
"object_2095_1","object_2095","","","image","image/jpg","/objects/dscn2755.jpg","/objects/small/dscn2755_sm.jpg","/objects/thumbs/dscn2755_th.jpg","image containing object_2095","","http://localhost:4000/shadowfigures/objects/thumbs/dscn2755_th.jpg","http://localhost:4000/shadowfigures/objects/dscn2755.jpg","http://localhost:4000/shadowfigures/items/object_2095.html#object_2095_1"
"object_2095_2","object_2095","","","image","image/jpg","/objects/dscn0461.jpg","/objects/small/dscn0461_sm.jpg","/objects/thumbs/dscn0461_th.jpg","image containing object_2095","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0461_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0461.jpg","http://localhost:4000/shadowfigures/items/object_2095.html#object_2095_2"
"object_2096","","Dragon robe male","Male body","compound_object","","","","/objects/thumbs/dscn2756_th.jpg","","Dragon robe male. Imperial dragon robe, yellow. Large frontal dragon with face on torso, natural with blue mane, cut black edged scales, extends below jade belt. Red, blue cut stripe wide hem and cuffs with waves and mountains above. Blue wing to ankle with cut flower decoration; block hands, platform boots. 3 rods.","http://localhost:4000/shadowfigures/objects/thumbs/dscn2756_th.jpg","","http://localhost:4000/shadowfigures/items/object_2096.html"
"object_2096_0","object_2096","","","image","image/jpg","/objects/dscn2756.jpg","/objects/small/dscn2756_sm.jpg","/objects/thumbs/dscn2756_th.jpg","image containing object_2096","","http://localhost:4000/shadowfigures/objects/thumbs/dscn2756_th.jpg","http://localhost:4000/shadowfigures/objects/dscn2756.jpg","http://localhost:4000/shadowfigures/items/object_2096.html#object_2096_0"
"object_2096_1","object_2096","","","image","image/jpg","/objects/dscn3719.jpg","/objects/small/dscn3719_sm.jpg","/objects/thumbs/dscn3719_th.jpg","image containing object_2096","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3719_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3719.jpg","http://localhost:4000/shadowfigures/items/object_2096.html#object_2096_1"
"object_2096_2","object_2096","","","image","image/jpg","/objects/dscn4309.jpg","/objects/small/dscn4309_sm.jpg","/objects/thumbs/dscn4309_th.jpg","image containing object_2096","","http://localhost:4000/shadowfigures/objects/thumbs/dscn4309_th.jpg","http://localhost:4000/shadowfigures/objects/dscn4309.jpg","http://localhost:4000/shadowfigures/items/object_2096.html#object_2096_2"
"object_2096_3","object_2096","","","image","image/jpg","/objects/dscn0454.jpg","/objects/small/dscn0454_sm.jpg","/objects/thumbs/dscn0454_th.jpg","image containing object_2096","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0454_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0454.jpg","http://localhost:4000/shadowfigures/items/object_2096.html#object_2096_3"
"object_2096_4","object_2096","","","image","image/jpg","/objects/dscn0455.jpg","/objects/small/dscn0455_sm.jpg","/objects/thumbs/dscn0455_th.jpg","image containing object_2096","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0455_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0455.jpg","http://localhost:4000/shadowfigures/items/object_2096.html#object_2096_4"
"object_2096_5","object_2096","","","image","image/jpg","/objects/dscn0456.jpg","/objects/small/dscn0456_sm.jpg","/objects/thumbs/dscn0456_th.jpg","image containing object_2096","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0456_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0456.jpg","http://localhost:4000/shadowfigures/items/object_2096.html#object_2096_5"
"object_2097","","Dragon robe male","Male body","compound_object","","","","/objects/thumbs/dscn2757_th.jpg","","Dragon robe male. Imperial dragon robe, black. Large frontal dragon with blue face on torso, yellow cut black edged scales, extends below jade belt. Red, blue cut stripe wide hem and cuffs with waves and mountains above. Wing to ankle with cut flower decoration; block hands, platform boots. 3 rods.","http://localhost:4000/shadowfigures/objects/thumbs/dscn2757_th.jpg","","http://localhost:4000/shadowfigures/items/object_2097.html"
"object_2097_0","object_2097","","","image","image/jpg","/objects/dscn2757.jpg","/objects/small/dscn2757_sm.jpg","/objects/thumbs/dscn2757_th.jpg","image containing object_2097","","http://localhost:4000/shadowfigures/objects/thumbs/dscn2757_th.jpg","http://localhost:4000/shadowfigures/objects/dscn2757.jpg","http://localhost:4000/shadowfigures/items/object_2097.html#object_2097_0"
"object_2097_1","object_2097","","","image","image/jpg","/objects/p1050007.jpg","/objects/small/p1050007_sm.jpg","/objects/thumbs/p1050007_th.jpg","image containing object_2097","","http://localhost:4000/shadowfigures/objects/thumbs/p1050007_th.jpg","http://localhost:4000/shadowfigures/objects/p1050007.jpg","http://localhost:4000/shadowfigures/items/object_2097.html#object_2097_1"
"object_2097_2","object_2097","","","image","image/jpg","/objects/dscn0454.jpg","/objects/small/dscn0454_sm.jpg","/objects/thumbs/dscn0454_th.jpg","image containing object_2097","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0454_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0454.jpg","http://localhost:4000/shadowfigures/items/object_2097.html#object_2097_2"
"object_2097_3","object_2097","","","image","image/jpg","/objects/dscn0455.jpg","/objects/small/dscn0455_sm.jpg","/objects/thumbs/dscn0455_th.jpg","image containing object_2097","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0455_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0455.jpg","http://localhost:4000/shadowfigures/items/object_2097.html#object_2097_3"
"object_2097_4","object_2097","","","image","image/jpg","/objects/dscn0456.jpg","/objects/small/dscn0456_sm.jpg","/objects/thumbs/dscn0456_th.jpg","image containing object_2097","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0456_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0456.jpg","http://localhost:4000/shadowfigures/items/object_2097.html#object_2097_4"
"object_2098","","Dragon robe male","Male body","compound_object","","","","/objects/thumbs/dscn2758_th.jpg","","Dragon robe male. Imperial dragon robe, black. Court attire, jade belt, dragon face on torso, wave pattern on wide cuffs and hem. Same design as 2091 but different effect. 2 half frontal faces of yellow dragons at front above jade belt; altogether 8 cut crane roundels in wide blue edge of sleeves and hem with cut waves and mountain pattern above; tippet. Red and cut green decoration wing to ankle; platform boots, block hands. 3 rods.","http://localhost:4000/shadowfigures/objects/thumbs/dscn2758_th.jpg","","http://localhost:4000/shadowfigures/items/object_2098.html"
"object_2098_0","object_2098","","","image","image/jpg","/objects/dscn2758.jpg","/objects/small/dscn2758_sm.jpg","/objects/thumbs/dscn2758_th.jpg","image containing object_2098","","http://localhost:4000/shadowfigures/objects/thumbs/dscn2758_th.jpg","http://localhost:4000/shadowfigures/objects/dscn2758.jpg","http://localhost:4000/shadowfigures/items/object_2098.html#object_2098_0"
"object_2098_1","object_2098","","","image","image/jpg","/objects/dscn0454.jpg","/objects/small/dscn0454_sm.jpg","/objects/thumbs/dscn0454_th.jpg","image containing object_2098","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0454_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0454.jpg","http://localhost:4000/shadowfigures/items/object_2098.html#object_2098_1"
"object_2098_2","object_2098","","","image","image/jpg","/objects/dscn0455.jpg","/objects/small/dscn0455_sm.jpg","/objects/thumbs/dscn0455_th.jpg","image containing object_2098","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0455_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0455.jpg","http://localhost:4000/shadowfigures/items/object_2098.html#object_2098_2"
"object_2098_3","object_2098","","","image","image/jpg","/objects/dscn0455.jpg","/objects/small/dscn0455_sm.jpg","/objects/thumbs/dscn0455_th.jpg","image containing object_2098","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0455_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0455.jpg","http://localhost:4000/shadowfigures/items/object_2098.html#object_2098_3"
"object_2099","","Dragon robe male","Male body","compound_object","","","","/objects/thumbs/dscn2759_th.jpg","","Dragon robe male. Imperial dragon robe, natural color robe. Court attire, jade belt, natural with blue spots half dragon face on torso, peach scales with black edge, wave pattern on wide cuffs and hem. 3 rods.","http://localhost:4000/shadowfigures/objects/thumbs/dscn2759_th.jpg","","http://localhost:4000/shadowfigures/items/object_2099.html"
"object_2099_0","object_2099","","","image","image/jpg","/objects/dscn2759.jpg","/objects/small/dscn2759_sm.jpg","/objects/thumbs/dscn2759_th.jpg","image containing object_2099","","http://localhost:4000/shadowfigures/objects/thumbs/dscn2759_th.jpg","http://localhost:4000/shadowfigures/objects/dscn2759.jpg","http://localhost:4000/shadowfigures/items/object_2099.html#object_2099_0"
"object_2099_1","object_2099","","","image","image/jpg","/objects/dscn0461.jpg","/objects/small/dscn0461_sm.jpg","/objects/thumbs/dscn0461_th.jpg","image containing object_2099","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0461_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0461.jpg","http://localhost:4000/shadowfigures/items/object_2099.html#object_2099_1"
"object_2100","","Dragon robe male","Male body","compound_object","","","","/objects/thumbs/dscn2760_th.jpg","","Dragon robe male. Imperial dragon robe, grey robe. Court attire, jade belt, natural dragons. Blue-green chrysanthemum on hem, pink chrysanthemum on sleeve cuff; wave pattern on both. 3 rods.","http://localhost:4000/shadowfigures/objects/thumbs/dscn2760_th.jpg","","http://localhost:4000/shadowfigures/items/object_2100.html"
"object_2100_0","object_2100","","","image","image/jpg","/objects/dscn2760.jpg","/objects/small/dscn2760_sm.jpg","/objects/thumbs/dscn2760_th.jpg","image containing object_2100","","http://localhost:4000/shadowfigures/objects/thumbs/dscn2760_th.jpg","http://localhost:4000/shadowfigures/objects/dscn2760.jpg","http://localhost:4000/shadowfigures/items/object_2100.html#object_2100_0"
"object_2100_1","object_2100","","","image","image/jpg","/objects/dscn0461.jpg","/objects/small/dscn0461_sm.jpg","/objects/thumbs/dscn0461_th.jpg","image containing object_2100","","http://localhost:4000/shadowfigures/objects/thumbs/dscn0461_th.jpg","http://localhost:4000/shadowfigures/objects/dscn0461.jpg","http://localhost:4000/shadowfigures/items/object_2100.html#object_2100_1"
"object_2101","","Court robe male","Male body","compound_object","","","","/objects/thumbs/dscn2761_th.jpg","","Court robe male. Court robe, red/maroon; square rank badge， 補子; jade belt; block hands. 3 rods.","http://localhost:4000/shadowfigures/objects/thumbs/dscn2761_th.jpg","","http://localhost:4000/shadowfigures/items/object_2101.html"
"object_2101_0","object_2101","","","image","image/jpg","/objects/dscn2761.jpg","/objects/small/dscn2761_sm.jpg","/objects/thumbs/dscn2761_th.jpg","image containing object_2101","","http://localhost:4000/shadowfigures/objects/thumbs/dscn2761_th.jpg","http://localhost:4000/shadowfigures/objects/dscn2761.jpg","http://localhost:4000/shadowfigures/items/object_2101.html#object_2101_0"
"object_2101_1","object_2101","","","image","image/jpg","/objects/dscn2762.jpg","/objects/small/dscn2762_sm.jpg","/objects/thumbs/dscn2762_th.jpg","image containing object_2101","","http://localhost:4000/shadowfigures/objects/thumbs/dscn2762_th.jpg","http://localhost:4000/shadowfigures/objects/dscn2762.jpg","http://localhost:4000/shadowfigures/items/object_2101.html#object_2101_1"
"object_2102","","Court robe male","Male body","compound_object","","","","/objects/thumbs/dscn2763_th.jpg","","Court robe male. Court robe, blue; square rank badge; jade belt; block hands. 3 rods.","http://localhost:4000/shadowfigures/objects/thumbs/dscn2763_th.jpg","","http://localhost:4000/shadowfigures/items/object_2102.html"
"object_2102_0","object_2102","","","image","image/jpg","/objects/dscn2763.jpg","/objects/small/dscn2763_sm.jpg","/objects/thumbs/dscn2763_th.jpg","image containing object_2102","","http://localhost:4000/shadowfigures/objects/thumbs/dscn2763_th.jpg","http://localhost:4000/shadowfigures/objects/dscn2763.jpg","http://localhost:4000/shadowfigures/items/object_2102.html#object_2102_0"
"object_2103","","Court robe male","Male body","compound_object","","","","/objects/thumbs/dscn2763_th.jpg","","Court robe male. Court robe, blue; square rank badge; jade belt; block hands. 2 rods.","http://localhost:4000/shadowfigures/objects/thumbs/dscn2763_th.jpg","","http://localhost:4000/shadowfigures/items/object_2103.html"
